textOriginal,textPreprocessed,class
"You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind.",". . reply thing ! mind learn believe g true txts amazing truly blow",1
"Just wondering, the others just took off",", take just just off wonder others",0
"	Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app",". please call £ end todays voda number select receive match 08712300220 quoting claim code 3100 standard rate app",1
"The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8",". .. ur ... ! ! every next second second life life wish secret gud wonderful hide",0
"Have you always been saying welp?","? say always",0
"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",". come , go ... ... make again :-( slave avoid",0
"Hey anyway i have to :-)","anyway :-) hey",0
"Oh just getting even with u.... u?","? u u even get oh just ....",0
"Excellent, I'll see what riley's plans are",", 's plan excellent",0
"A guy who gets used but is too dumb to realize it.",". guy get realize",0
"Where did u go? My phone is gonna die you have to stay in here","? u stay go go phone die to",0
"I think that tantrum's finished so yeah I'll be by at some point","'s think finish point yeah",0
"Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.",". . make wish birthday birthday thanks thanks lot truly",0
"It means u could not keep ur words.",". u ur mean keep word",0
"Double eviction this week - Spiral and Michael and good riddance to them!","week good ! - double",0
"Can i get your opinion on something first?","opinion ? get first something",0
"Only once then after ill obey all yours.",". ill once yours",0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",", call call just rate national per 0870 live min fantasy 08707509020 20p ntt ltd hot po box 1327 croydon cr9 5wb",1
"He remains a bro amongst bros","remain",0
"Yeah there's quite a bit left, I'll swing by tomorrow when I get up","up , quite get 's tomorrow swing there bit yeah left",0
"Mobile Internet ka full fayda. Ab karo download MP3, images, videos, games sirf Re1 mein. Click Now! http://10.11.233.29/vodafone/66826/index.php3 Surfing@10p/10kb",". . , , , ! / game download full mobile click surf video internet mp3",1
"	07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow",". reply free free please re sm + call call - - delivery tomorrow msg try mobile 08000930705 camcorder = nokia",1
"sry can't talk on phone, with parents","talk , phone parent",0
"Wat's my dear doing? Sleeping ah?","? ? wat 's sleep dear ah",0
"She doesnt need any test.",". need test",0
"Siva is in hostel aha:-.",". : - hostel aha",0
"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16","2 free ur award txt guarantee & 500 100 congratulation cd voucher entry draw music 87066 tncs wkly",1
"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?","? up , ... end well babe throat",0
"Why tired what special there you had","why special tired",0
"Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..",".. weekend weekend get get good ! ! ! ( ) welcome give ever dear big cash cash lot away",1
"Haha awesome, omw back now then",", back haha omw awesome",0
"Well, i'm glad you didn't find it totally disagreeable ... Lol",", ... well find lol totally glad",0
"Win a £1000 cash prize or a prize worth £5000","win £ £ prize prize 1000 cash worth 5000",1
"HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX","? home babe want to hi something xx",0
"Today is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! GOOD LUCK!!!",". . 3 come u u u send back ur good person ! ! ! ! love today day gt "" "" "" "" luv d frnds dis 'll luck marry",0
"Aight, I'll ask a few of my roommates",", ask roommate aight few",0
"Love you sushma..love u lot..",".. .. u love love lot",0
"There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..",".. ... call hard important run give shop copy system file",0
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",".. .. u u , , , , , , , ... stop ! ! : : : leave let make finally none none none indian version version kerala against",0
"PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04",". .. ! call : show code < > 800 account s point fone statement private 2003 un-redeemed m. identifier expires",1
"You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?","? tell try make sure smoke smoke smoke xavier",0
"Yes da. Any plm at ur office",". ur da yes office",0
"FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077..zed POBox 36504 W45WQ norm150p/tone 16+","4 .. free ur week week + ! 1st / every txt just tone tone 16 87077 mob nokia nokia pobox no1 36504 zed w45wq norm150p",1
"Dear where you will be when i reach there","dear reach",0
"Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..",". .. sorry da :) :) time call call think busy noon lot",0
"Yeah right! I'll bring my tape measure fri!","right ! ! fri yeah bring",0
"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",". . . . pls come come u u u , r r tell call holiday shall day dear start an reach case",0
"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""","? . . . u home forget get ok yes ! wk - cause need run "" n bit hi shower prob four appointment hols",0
"	Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",". . , please order call customer tone number service mobile thanks ringtone reference charge 4.50 arrive x49 09065989182",1
"Ü thk of wat to eat tonight.",". thk wat eat ü tonight",0
"Thats cool. i am a gentleman and will treat you with dignity and respect.",". . thats cool treat respect",0
"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..","silent .. .. .. ... ... frnd "" "" dear s juz ..... ..... word promise",0
"Nope. I just forgot. Will show next week",". . forget week show just next nope",0
"By the way, 'rencontre' is to meet again. Mountains dont....",". , way meet again ' ' ....",0
"You said to me before i went back to bed that you can't sleep for anything.",". back go anything sleep bed",0
"What is the plural of the noun research?","? research",0
"Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am","home ok go go look ... ... ü 2nd learn yup msg again lesson",0
"U coming 2 pick me?","? 2 come u pick",0
"Just wait till end of march when el nino gets himself. Oh.",". . get oh end just march wait till",0
"	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm","2 u look ur r * think make contact secret admirer reveal u-find special-call",1
"I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon",". . weekend good time change ya bit soon nice something different",0
"Nope watching tv at home... Not going out. V bored...",". home go ... ... v bore nope watch tv",0
"Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass","know tell time / take let smoke carlos sweet ass usual",0
"Its ok, if anybody asks abt me, u tel them..:-P",".. u , , ok anybody ask tel :-p abt",0
"I wnt to buy a car urgently..",".. buy car wnt urgently",0
"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.",". u , r love & amp ; u. d bt marriage marriage bite bite bite dance",0
"Am surfing online store. For offers do you want to buy any thing.",". . online thing buy store offer surf",0
"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester","1 up free , know pick time let swing me basically semester",0
"One small prestige problem now.",". problem small",0
"Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.",". . . . take check keep care copy mail mail regard membership allah",0
"Meet after lunch la...","... meet la lunch",0
"So I pay first lar... Then when is da stock comin...","... ... da lar first pay comin stock",0
"Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX",". 2 5 look stop stop ! text txt phone match match msg 150p woman real cost action local marry",1
"And do you have any one that can teach me how to ship cars.",". car teach ship",0
"	Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs app","2 , , go week offer claim app & dear voucher holder pc ts cs http://www.e-tlp.co.uk/expressoffer",1
"How about clothes, jewelry, and trips?","? , , trip",0
"Talk to g and x about that","talk x g",0
"Gosh that , what a pain. Spose I better come then.",". . come , good pain",0
"Oh god i am happy to see your message after 3 days","3 message oh day happy god",0
"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",". , fun ... tho many kinda hmm hot obviously cake",0
"This message is brought to you by GMW Ltd. and is not connected to the",". message ltd bring connect",1
"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",". . . . , , back leave service stuff rakhesh hi thanks excellent",0
"Yes but I don't care cause I know its there!","know yes ! cause care",0
"Then ur sis how?","? ur si",0
"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",". . . free u , , know feel way way ask night need sit join n book fri bday less",0
"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",", , get like text time & & ; ; lt # gt plan detail bit awesome",0
